C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Northern Territory,Confirmed,0
B,Northern Territory,Recovered,0
C,Northern Territory,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,1
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,2
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,1
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,1
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,1
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,1
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,1
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,4
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,2
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,2
B,Queensland,Recovered,7
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,2
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,3
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,2
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,0
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,15
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,11
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,15
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,7
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,10
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,16
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,50
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,40
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,37
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,38
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,60
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,78
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,46
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,50
B,Queensland,Recovered,0
C,Queensland,Death,1
A,Queensland,Confirmed,62
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,70
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,31
B,Queensland,Recovered,0
C,Queensland,Death,1
A,Queensland,Confirmed,33
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,54
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,38
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,54
B,Queensland,Recovered,0
C,Queensland,Death,2
A,Queensland,Confirmed,38
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,27
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,7
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,14
B,Queensland,Recovered,165
C,Queensland,Death,0
A,Queensland,Confirmed,13
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,9
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,10
B,Queensland,Recovered,172
C,Queensland,Death,0
A,Queensland,Confirmed,12
B,Queensland,Recovered,27
C,Queensland,Death,0
A,Queensland,Confirmed,9
B,Queensland,Recovered,0
C,Queensland,Death,1
A,Queensland,Confirmed,9
B,Queensland,Recovered,0
C,Queensland,Death,0
A,Queensland,Confirmed,4
B,Queensland,Recovered,0
C,Queensland,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,1
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,1
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,2
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,1
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,2
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,2
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,2
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,7
B,South Australia,Recovered,1
C,South Australia,Death,0
A,South Australia,Confirmed,3
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,1
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,9
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,8
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,5
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,8
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,17
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,33
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,34
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,36
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,3
C,South Australia,Death,0
A,South Australia,Confirmed,65
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,22
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,30
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,12
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,6
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,32
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,30
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,29
B,South Australia,Recovered,40
C,South Australia,Death,0
A,South Australia,Confirmed,11
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,4
B,South Australia,Recovered,7
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,1
A,South Australia,Confirmed,4
B,South Australia,Recovered,0
C,South Australia,Death,1
A,South Australia,Confirmed,5
B,South Australia,Recovered,67
C,South Australia,Death,1
A,South Australia,Confirmed,8
B,South Australia,Recovered,59
C,South Australia,Death,0
A,South Australia,Confirmed,1
B,South Australia,Recovered,0
C,South Australia,Death,0
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,1
A,South Australia,Confirmed,0
B,South Australia,Recovered,0
C,South Australia,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,1
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,1
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,1
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,2
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,1
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,1
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,3
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,3
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,6
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,6
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,6
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,8
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,11
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,15
B,Tasmania,Recovered,2
C,Tasmania,Death,0
A,Tasmania,Confirmed,4
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,3
B,Tasmania,Recovered,0
C,Tasmania,Death,1
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,1
A,Tasmania,Confirmed,3
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,2
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,6
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,2
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,4
B,Tasmania,Recovered,21
C,Tasmania,Death,0
A,Tasmania,Confirmed,3
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,9
B,Tasmania,Recovered,0
C,Tasmania,Death,1
A,Tasmania,Confirmed,13
B,Tasmania,Recovered,22
C,Tasmania,Death,0
A,Tasmania,Confirmed,11
B,Tasmania,Recovered,0
C,Tasmania,Death,1
A,Tasmania,Confirmed,11
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Tasmania,Confirmed,0
B,Tasmania,Recovered,0
C,Tasmania,Death,1
A,Tasmania,Confirmed,11
B,Tasmania,Recovered,0
C,Tasmania,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,1
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,1
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,1
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,1
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,4
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,3
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,2
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,1
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,3
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,1
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,4
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,3
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,3
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,15
B,Victoria,Recovered,1
C,Victoria,Death,0
A,Victoria,Confirmed,13
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,8
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,14
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,23
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,27
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,108
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,126
B,Victoria,Recovered,62
C,Victoria,Death,0
A,Victoria,Confirmed,0
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,56
B,Victoria,Recovered,27
C,Victoria,Death,0
A,Victoria,Confirmed,55
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,54
B,Victoria,Recovered,52
C,Victoria,Death,3
A,Victoria,Confirmed,54
B,Victoria,Recovered,22
C,Victoria,Death,0
A,Victoria,Confirmed,111
B,Victoria,Recovered,20
C,Victoria,Death,0
A,Victoria,Confirmed,84
B,Victoria,Recovered,0
C,Victoria,Death,1
A,Victoria,Confirmed,52
B,Victoria,Recovered,0
C,Victoria,Death,0
A,Victoria,Confirmed,96
B,Victoria,Recovered,100
C,Victoria,Death,0
A,Victoria,Confirmed,51
B,Victoria,Recovered,52
C,Victoria,Death,0
A,Victoria,Confirmed,68
B,Victoria,Recovered,79
C,Victoria,Death,1
A,Victoria,Confirmed,49
B,Victoria,Recovered,54
C,Victoria,Death,2
A,Victoria,Confirmed,30
B,Victoria,Recovered,51
C,Victoria,Death,1
A,Victoria,Confirmed,20
B,Victoria,Recovered,46
C,Victoria,Death,0
A,Victoria,Confirmed,23
B,Victoria,Recovered,47
C,Victoria,Death,2
A,Victoria,Confirmed,33
B,Victoria,Recovered,0
C,Victoria,Death,1
A,Victoria,Confirmed,21
B,Victoria,Recovered,0
C,Victoria,Death,1
