State,Country,Lat,Long,id,recovered_date,recovered_acc_count,recovered_inc_count
Hunan,China,27.6104,111.7088,54,6-2-2020,81,27
Hunan,China,27.6104,111.7088,54,7-2-2020,112,31
Hunan,China,27.6104,111.7088,54,8-2-2020,156,44
Hunan,China,27.6104,111.7088,54,9-2-2020,186,30
Hunan,China,27.6104,111.7088,54,10-2-2020,208,22
Hunan,China,27.6104,111.7088,54,11-2-2020,247,39
Hunan,China,27.6104,111.7088,54,12-2-2020,304,57
Hunan,China,27.6104,111.7088,54,13-2-2020,339,35
Hunan,China,27.6104,111.7088,54,14-2-2020,364,25
Hunan,China,27.6104,111.7088,54,15-2-2020,425,61
Hunan,China,27.6104,111.7088,54,16-2-2020,464,39
Hunan,China,27.6104,111.7088,54,17-2-2020,498,34
Hunan,China,27.6104,111.7088,54,18-2-2020,527,29
Hunan,China,27.6104,111.7088,54,19-2-2020,561,34
Hunan,China,27.6104,111.7088,54,20-2-2020,634,73
Hunan,China,27.6104,111.7088,54,21-2-2020,661,27
Hunan,China,27.6104,111.7088,54,22-2-2020,692,31
Hunan,China,27.6104,111.7088,54,23-2-2020,714,22
Hunan,China,27.6104,111.7088,54,24-2-2020,731,17
Hunan,China,27.6104,111.7088,54,25-2-2020,768,37
Hunan,China,27.6104,111.7088,54,26-2-2020,783,15
Hunan,China,27.6104,111.7088,54,27-2-2020,804,21
Hunan,China,27.6104,111.7088,54,28-2-2020,830,26
Hunan,China,27.6104,111.7088,54,29-2-2020,846,16
Hunan,China,27.6104,111.7088,54,1-3-2020,866,20
Hunan,China,27.6104,111.7088,54,2-3-2020,887,21
Hunan,China,27.6104,111.7088,54,3-3-2020,906,19
Hunan,China,27.6104,111.7088,54,4-3-2020,916,10
Hunan,China,27.6104,111.7088,54,5-3-2020,938,22
Hunan,China,27.6104,111.7088,54,6-3-2020,955,17
Hunan,China,27.6104,111.7088,54,7-3-2020,960,5
Hunan,China,27.6104,111.7088,54,8-3-2020,968,8
Hunan,China,27.6104,111.7088,54,9-3-2020,979,11
Hunan,China,27.6104,111.7088,54,10-3-2020,990,11
Hunan,China,27.6104,111.7088,54,11-3-2020,995,5
Hunan,China,27.6104,111.7088,54,12-3-2020,999,4
Hunan,China,27.6104,111.7088,54,13-3-2020,1005,6
Hunan,China,27.6104,111.7088,54,14-3-2020,1014,9
Hunan,China,27.6104,111.7088,54,15-3-2020,1014,0
Hunan,China,27.6104,111.7088,54,16-3-2020,1014,0
Hunan,China,27.6104,111.7088,54,17-3-2020,1014,0
Hunan,China,27.6104,111.7088,54,18-3-2020,1014,0
Hunan,China,27.6104,111.7088,54,19-3-2020,1014,0
Hunan,China,27.6104,111.7088,54,20-3-2020,1014,0
Hunan,China,27.6104,111.7088,54,21-3-2020,1014,0
Hunan,China,27.6104,111.7088,54,22-3-2020,1014,0
Hunan,China,27.6104,111.7088,54,23-3-2020,1014,0
Hunan,China,27.6104,111.7088,54,24-3-2020,1014,0
Hunan,China,27.6104,111.7088,54,25-3-2020,1014,0
Hunan,China,27.6104,111.7088,54,26-3-2020,1014,0
Hunan,China,27.6104,111.7088,54,27-3-2020,1014,0
Hunan,China,27.6104,111.7088,54,28-3-2020,1014,0
Hunan,China,27.6104,111.7088,54,29-3-2020,1014,0
Hunan,China,27.6104,111.7088,54,30-3-2020,1014,0
Hunan,China,27.6104,111.7088,54,31-3-2020,1014,0
Hunan,China,27.6104,111.7088,54,1-4-2020,1014,0
Hunan,China,27.6104,111.7088,54,2-4-2020,1014,0
Hunan,China,27.6104,111.7088,54,3-4-2020,1014,0
Hunan,China,27.6104,111.7088,54,4-4-2020,1014,0
Hunan,China,27.6104,111.7088,54,5-4-2020,1014,0
Hunan,China,27.6104,111.7088,54,6-4-2020,1014,0
Hunan,China,27.6104,111.7088,54,7-4-2020,1014,0
Hunan,China,27.6104,111.7088,54,8-4-2020,1014,0
Hunan,China,27.6104,111.7088,54,9-4-2020,1014,0
Hunan,China,27.6104,111.7088,54,10-4-2020,1014,0
Hunan,China,27.6104,111.7088,54,11-4-2020,1014,0
Hunan,China,27.6104,111.7088,54,12-4-2020,1014,0
Hunan,China,27.6104,111.7088,54,13-4-2020,1014,0
Inner Mongolia,China,44.0935,113.9448,55,22-1-2020,0,0
Inner Mongolia,China,44.0935,113.9448,55,23-1-2020,0,0
Inner Mongolia,China,44.0935,113.9448,55,24-1-2020,0,0
Inner Mongolia,China,44.0935,113.9448,55,25-1-2020,0,0
Inner Mongolia,China,44.0935,113.9448,55,26-1-2020,0,0
Inner Mongolia,China,44.0935,113.9448,55,27-1-2020,0,0
Inner Mongolia,China,44.0935,113.9448,55,28-1-2020,0,0
Inner Mongolia,China,44.0935,113.9448,55,29-1-2020,0,0
Inner Mongolia,China,44.0935,113.9448,55,30-1-2020,0,0
Inner Mongolia,China,44.0935,113.9448,55,31-1-2020,1,1
Inner Mongolia,China,44.0935,113.9448,55,1-2-2020,1,0
Inner Mongolia,China,44.0935,113.9448,55,2-2-2020,1,0
Inner Mongolia,China,44.0935,113.9448,55,3-2-2020,1,0
Inner Mongolia,China,44.0935,113.9448,55,4-2-2020,1,0
Inner Mongolia,China,44.0935,113.9448,55,5-2-2020,3,2
Inner Mongolia,China,44.0935,113.9448,55,6-2-2020,4,1
Inner Mongolia,China,44.0935,113.9448,55,7-2-2020,5,1
Inner Mongolia,China,44.0935,113.9448,55,8-2-2020,5,0
Inner Mongolia,China,44.0935,113.9448,55,9-2-2020,5,0
Inner Mongolia,China,44.0935,113.9448,55,10-2-2020,5,0
Inner Mongolia,China,44.0935,113.9448,55,11-2-2020,5,0
Inner Mongolia,China,44.0935,113.9448,55,12-2-2020,6,1
Inner Mongolia,China,44.0935,113.9448,55,13-2-2020,6,0
Inner Mongolia,China,44.0935,113.9448,55,14-2-2020,6,0
Inner Mongolia,China,44.0935,113.9448,55,15-2-2020,7,1
Inner Mongolia,China,44.0935,113.9448,55,16-2-2020,8,1
Inner Mongolia,China,44.0935,113.9448,55,17-2-2020,8,0
Inner Mongolia,China,44.0935,113.9448,55,18-2-2020,8,0
Inner Mongolia,China,44.0935,113.9448,55,19-2-2020,10,2
Inner Mongolia,China,44.0935,113.9448,55,20-2-2020,16,6
Inner Mongolia,China,44.0935,113.9448,55,21-2-2020,17,1
Inner Mongolia,China,44.0935,113.9448,55,22-2-2020,26,9
Inner Mongolia,China,44.0935,113.9448,55,23-2-2020,27,1
Inner Mongolia,China,44.0935,113.9448,55,24-2-2020,34,7
Inner Mongolia,China,44.0935,113.9448,55,25-2-2020,35,1
Inner Mongolia,China,44.0935,113.9448,55,26-2-2020,38,3
Inner Mongolia,China,44.0935,113.9448,55,27-2-2020,43,5
Inner Mongolia,China,44.0935,113.9448,55,28-2-2020,45,2
Inner Mongolia,China,44.0935,113.9448,55,29-2-2020,49,4
Inner Mongolia,China,44.0935,113.9448,55,1-3-2020,52,3
Inner Mongolia,China,44.0935,113.9448,55,2-3-2020,54,2
Inner Mongolia,China,44.0935,113.9448,55,3-3-2020,59,5
Inner Mongolia,China,44.0935,113.9448,55,4-3-2020,63,4
Inner Mongolia,China,44.0935,113.9448,55,5-3-2020,65,2
Inner Mongolia,China,44.0935,113.9448,55,6-3-2020,65,0
Inner Mongolia,China,44.0935,113.9448,55,7-3-2020,67,2
Inner Mongolia,China,44.0935,113.9448,55,8-3-2020,70,3
Inner Mongolia,China,44.0935,113.9448,55,9-3-2020,70,0
Inner Mongolia,China,44.0935,113.9448,55,10-3-2020,70,0
Inner Mongolia,China,44.0935,113.9448,55,11-3-2020,71,1
Inner Mongolia,China,44.0935,113.9448,55,12-3-2020,71,0
Inner Mongolia,China,44.0935,113.9448,55,13-3-2020,71,0
Inner Mongolia,China,44.0935,113.9448,55,14-3-2020,71,0
Inner Mongolia,China,44.0935,113.9448,55,15-3-2020,71,0
Inner Mongolia,China,44.0935,113.9448,55,16-3-2020,73,2
Inner Mongolia,China,44.0935,113.9448,55,17-3-2020,73,0
Inner Mongolia,China,44.0935,113.9448,55,18-3-2020,73,0
Inner Mongolia,China,44.0935,113.9448,55,19-3-2020,74,1
Inner Mongolia,China,44.0935,113.9448,55,20-3-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,21-3-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,22-3-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,23-3-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,24-3-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,25-3-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,26-3-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,27-3-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,28-3-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,29-3-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,30-3-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,31-3-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,1-4-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,2-4-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,3-4-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,4-4-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,5-4-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,6-4-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,7-4-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,8-4-2020,74,0
Inner Mongolia,China,44.0935,113.9448,55,9-4-2020,79,5
Inner Mongolia,China,44.0935,113.9448,55,10-4-2020,79,0
Inner Mongolia,China,44.0935,113.9448,55,11-4-2020,79,0
Inner Mongolia,China,44.0935,113.9448,55,12-4-2020,83,4
Inner Mongolia,China,44.0935,113.9448,55,13-4-2020,83,0
Jiangsu,China,32.9711,119.455,56,22-1-2020,0,0
Jiangsu,China,32.9711,119.455,56,23-1-2020,0,0
Jiangsu,China,32.9711,119.455,56,24-1-2020,0,0
Jiangsu,China,32.9711,119.455,56,25-1-2020,1,1
Jiangsu,China,32.9711,119.455,56,26-1-2020,1,0
Jiangsu,China,32.9711,119.455,56,27-1-2020,1,0
Jiangsu,China,32.9711,119.455,56,28-1-2020,1,0
Jiangsu,China,32.9711,119.455,56,29-1-2020,1,0
Jiangsu,China,32.9711,119.455,56,30-1-2020,1,0
Jiangsu,China,32.9711,119.455,56,31-1-2020,5,4
Jiangsu,China,32.9711,119.455,56,1-2-2020,6,1
Jiangsu,China,32.9711,119.455,56,2-2-2020,7,1
Jiangsu,China,32.9711,119.455,56,3-2-2020,8,1
Jiangsu,China,32.9711,119.455,56,4-2-2020,12,4
Jiangsu,China,32.9711,119.455,56,5-2-2020,23,11
Jiangsu,China,32.9711,119.455,56,6-2-2020,34,11
Jiangsu,China,32.9711,119.455,56,7-2-2020,43,9
Jiangsu,China,32.9711,119.455,56,8-2-2020,51,8
Jiangsu,China,32.9711,119.455,56,9-2-2020,71,20
Jiangsu,China,32.9711,119.455,56,10-2-2020,81,10
Jiangsu,China,32.9711,119.455,56,11-2-2020,93,12
Jiangsu,China,32.9711,119.455,56,12-2-2020,125,32
Jiangsu,China,32.9711,119.455,56,13-2-2020,139,14
Jiangsu,China,32.9711,119.455,56,14-2-2020,157,18
Jiangsu,China,32.9711,119.455,56,15-2-2020,186,29
Jiangsu,China,32.9711,119.455,56,16-2-2020,218,32
Jiangsu,China,32.9711,119.455,56,17-2-2020,258,40
Jiangsu,China,32.9711,119.455,56,18-2-2020,280,22
Jiangsu,China,32.9711,119.455,56,19-2-2020,318,38
Jiangsu,China,32.9711,119.455,56,20-2-2020,356,38
Jiangsu,China,32.9711,119.455,56,21-2-2020,373,17
Jiangsu,China,32.9711,119.455,56,22-2-2020,401,28
Jiangsu,China,32.9711,119.455,56,23-2-2020,418,17
Jiangsu,China,32.9711,119.455,56,24-2-2020,452,34
Jiangsu,China,32.9711,119.455,56,25-2-2020,458,6
Jiangsu,China,32.9711,119.455,56,26-2-2020,478,20
Jiangsu,China,32.9711,119.455,56,27-2-2020,498,20
Jiangsu,China,32.9711,119.455,56,28-2-2020,515,17
Jiangsu,China,32.9711,119.455,56,29-2-2020,523,8
Jiangsu,China,32.9711,119.455,56,1-3-2020,536,13
Jiangsu,China,32.9711,119.455,56,2-3-2020,543,7
Jiangsu,China,32.9711,119.455,56,3-3-2020,562,19
Jiangsu,China,32.9711,119.455,56,4-3-2020,577,15
Jiangsu,China,32.9711,119.455,56,5-3-2020,583,6
Jiangsu,China,32.9711,119.455,56,6-3-2020,594,11
Jiangsu,China,32.9711,119.455,56,7-3-2020,606,12
Jiangsu,China,32.9711,119.455,56,8-3-2020,612,6
Jiangsu,China,32.9711,119.455,56,9-3-2020,621,9
Jiangsu,China,32.9711,119.455,56,10-3-2020,627,6
Jiangsu,China,32.9711,119.455,56,11-3-2020,627,0
Jiangsu,China,32.9711,119.455,56,12-3-2020,629,2
Jiangsu,China,32.9711,119.455,56,13-3-2020,630,1
Jiangsu,China,32.9711,119.455,56,14-3-2020,630,0
Jiangsu,China,32.9711,119.455,56,15-3-2020,631,1
Jiangsu,China,32.9711,119.455,56,16-3-2020,631,0
Jiangsu,China,32.9711,119.455,56,17-3-2020,631,0
Jiangsu,China,32.9711,119.455,56,18-3-2020,631,0
Jiangsu,China,32.9711,119.455,56,19-3-2020,631,0
Jiangsu,China,32.9711,119.455,56,20-3-2020,631,0
Jiangsu,China,32.9711,119.455,56,21-3-2020,631,0
Jiangsu,China,32.9711,119.455,56,22-3-2020,631,0
Jiangsu,China,32.9711,119.455,56,23-3-2020,631,0
Jiangsu,China,32.9711,119.455,56,24-3-2020,631,0
Jiangsu,China,32.9711,119.455,56,25-3-2020,631,0
Jiangsu,China,32.9711,119.455,56,26-3-2020,631,0
Jiangsu,China,32.9711,119.455,56,27-3-2020,631,0
Jiangsu,China,32.9711,119.455,56,28-3-2020,631,0
Jiangsu,China,32.9711,119.455,56,29-3-2020,631,0
Jiangsu,China,32.9711,119.455,56,30-3-2020,631,0
Jiangsu,China,32.9711,119.455,56,31-3-2020,631,0
Jiangsu,China,32.9711,119.455,56,1-4-2020,631,0
Jiangsu,China,32.9711,119.455,56,2-4-2020,631,0
Jiangsu,China,32.9711,119.455,56,3-4-2020,632,1
Jiangsu,China,32.9711,119.455,56,4-4-2020,632,0
Jiangsu,China,32.9711,119.455,56,5-4-2020,633,1
Jiangsu,China,32.9711,119.455,56,6-4-2020,633,0
Jiangsu,China,32.9711,119.455,56,7-4-2020,633,0
Jiangsu,China,32.9711,119.455,56,8-4-2020,633,0
Jiangsu,China,32.9711,119.455,56,9-4-2020,633,0
Jiangsu,China,32.9711,119.455,56,10-4-2020,634,1
Jiangsu,China,32.9711,119.455,56,11-4-2020,636,2
Jiangsu,China,32.9711,119.455,56,12-4-2020,638,2
Jiangsu,China,32.9711,119.455,56,13-4-2020,638,0
Jiangxi,China,27.614,115.7221,57,22-1-2020,0,0
Jiangxi,China,27.614,115.7221,57,23-1-2020,0,0
Jiangxi,China,27.614,115.7221,57,24-1-2020,0,0
Jiangxi,China,27.614,115.7221,57,25-1-2020,0,0
Jiangxi,China,27.614,115.7221,57,26-1-2020,0,0
Jiangxi,China,27.614,115.7221,57,27-1-2020,2,2
Jiangxi,China,27.614,115.7221,57,28-1-2020,3,1
Jiangxi,China,27.614,115.7221,57,29-1-2020,3,0
Jiangxi,China,27.614,115.7221,57,30-1-2020,5,2
Jiangxi,China,27.614,115.7221,57,31-1-2020,7,2
Jiangxi,China,27.614,115.7221,57,1-2-2020,9,2
Jiangxi,China,27.614,115.7221,57,2-2-2020,12,3
Jiangxi,China,27.614,115.7221,57,3-2-2020,18,6
Jiangxi,China,27.614,115.7221,57,4-2-2020,20,2
Jiangxi,China,27.614,115.7221,57,5-2-2020,27,7
Jiangxi,China,27.614,115.7221,57,6-2-2020,37,10
Jiangxi,China,27.614,115.7221,57,7-2-2020,45,8
Jiangxi,China,27.614,115.7221,57,8-2-2020,55,10
Jiangxi,China,27.614,115.7221,57,9-2-2020,73,18
Jiangxi,China,27.614,115.7221,57,10-2-2020,105,32
Jiangxi,China,27.614,115.7221,57,11-2-2020,128,23
Jiangxi,China,27.614,115.7221,57,12-2-2020,152,24
Jiangxi,China,27.614,115.7221,57,13-2-2020,170,18
Jiangxi,China,27.614,115.7221,57,14-2-2020,187,17
Jiangxi,China,27.614,115.7221,57,15-2-2020,210,23
Jiangxi,China,27.614,115.7221,57,16-2-2020,240,30
Jiangxi,China,27.614,115.7221,57,17-2-2020,275,35
Jiangxi,China,27.614,115.7221,57,18-2-2020,310,35
Jiangxi,China,27.614,115.7221,57,19-2-2020,362,52
Jiangxi,China,27.614,115.7221,57,20-2-2020,433,71
Jiangxi,China,27.614,115.7221,57,21-2-2020,489,56
Jiangxi,China,27.614,115.7221,57,22-2-2020,555,66
Jiangxi,China,27.614,115.7221,57,23-2-2020,613,58
Jiangxi,China,27.614,115.7221,57,24-2-2020,645,32
Jiangxi,China,27.614,115.7221,57,25-2-2020,683,38
Jiangxi,China,27.614,115.7221,57,26-2-2020,719,36
Jiangxi,China,27.614,115.7221,57,27-2-2020,754,35
Jiangxi,China,27.614,115.7221,57,28-2-2020,790,36
Jiangxi,China,27.614,115.7221,57,29-2-2020,811,21
Jiangxi,China,27.614,115.7221,57,1-3-2020,831,20
Jiangxi,China,27.614,115.7221,57,2-3-2020,850,19
Jiangxi,China,27.614,115.7221,57,3-3-2020,870,20
Jiangxi,China,27.614,115.7221,57,4-3-2020,884,14
Jiangxi,China,27.614,115.7221,57,5-3-2020,901,17
Jiangxi,China,27.614,115.7221,57,6-3-2020,909,8
Jiangxi,China,27.614,115.7221,57,7-3-2020,916,7
Jiangxi,China,27.614,115.7221,57,8-3-2020,919,3
Jiangxi,China,27.614,115.7221,57,9-3-2020,923,4
Jiangxi,China,27.614,115.7221,57,10-3-2020,927,4
Jiangxi,China,27.614,115.7221,57,11-3-2020,932,5
Jiangxi,China,27.614,115.7221,57,12-3-2020,934,2
Jiangxi,China,27.614,115.7221,57,13-3-2020,934,0
Jiangxi,China,27.614,115.7221,57,14-3-2020,934,0
Jiangxi,China,27.614,115.7221,57,15-3-2020,934,0
Jiangxi,China,27.614,115.7221,57,16-3-2020,934,0
Jiangxi,China,27.614,115.7221,57,17-3-2020,934,0
Jiangxi,China,27.614,115.7221,57,18-3-2020,934,0
Jiangxi,China,27.614,115.7221,57,19-3-2020,934,0
Jiangxi,China,27.614,115.7221,57,20-3-2020,934,0
Jiangxi,China,27.614,115.7221,57,21-3-2020,934,0
Jiangxi,China,27.614,115.7221,57,22-3-2020,934,0
Jiangxi,China,27.614,115.7221,57,23-3-2020,934,0
Jiangxi,China,27.614,115.7221,57,24-3-2020,934,0
Jiangxi,China,27.614,115.7221,57,25-3-2020,934,0
Jiangxi,China,27.614,115.7221,57,26-3-2020,934,0
Jiangxi,China,27.614,115.7221,57,27-3-2020,934,0
Jiangxi,China,27.614,115.7221,57,28-3-2020,934,0
Jiangxi,China,27.614,115.7221,57,29-3-2020,934,0
Jiangxi,China,27.614,115.7221,57,30-3-2020,935,1
Jiangxi,China,27.614,115.7221,57,31-3-2020,935,0
Jiangxi,China,27.614,115.7221,57,1-4-2020,935,0
Jiangxi,China,27.614,115.7221,57,2-4-2020,935,0
Jiangxi,China,27.614,115.7221,57,3-4-2020,935,0
Jiangxi,China,27.614,115.7221,57,4-4-2020,935,0
Jiangxi,China,27.614,115.7221,57,5-4-2020,935,0
Jiangxi,China,27.614,115.7221,57,6-4-2020,935,0
Jiangxi,China,27.614,115.7221,57,7-4-2020,935,0
Jiangxi,China,27.614,115.7221,57,8-4-2020,935,0
Jiangxi,China,27.614,115.7221,57,9-4-2020,935,0
Jiangxi,China,27.614,115.7221,57,10-4-2020,936,1
Jiangxi,China,27.614,115.7221,57,11-4-2020,936,0
Jiangxi,China,27.614,115.7221,57,12-4-2020,936,0
Jiangxi,China,27.614,115.7221,57,13-4-2020,936,0
Jilin,China,43.6661,126.1923,58,22-1-2020,0,0
Jilin,China,43.6661,126.1923,58,23-1-2020,0,0
Jilin,China,43.6661,126.1923,58,24-1-2020,0,0
Jilin,China,43.6661,126.1923,58,25-1-2020,0,0
Jilin,China,43.6661,126.1923,58,26-1-2020,0,0
Jilin,China,43.6661,126.1923,58,27-1-2020,0,0
Jilin,China,43.6661,126.1923,58,28-1-2020,0,0
Jilin,China,43.6661,126.1923,58,29-1-2020,0,0
Jilin,China,43.6661,126.1923,58,30-1-2020,1,1
Jilin,China,43.6661,126.1923,58,31-1-2020,1,0
Jilin,China,43.6661,126.1923,58,1-2-2020,1,0
Jilin,China,43.6661,126.1923,58,2-2-2020,1,0
Jilin,China,43.6661,126.1923,58,3-2-2020,1,0
Jilin,China,43.6661,126.1923,58,4-2-2020,1,0
Jilin,China,43.6661,126.1923,58,5-2-2020,2,1
Jilin,China,43.6661,126.1923,58,6-2-2020,4,2
Jilin,China,43.6661,126.1923,58,7-2-2020,4,0
Jilin,China,43.6661,126.1923,58,8-2-2020,4,0
Jilin,China,43.6661,126.1923,58,9-2-2020,12,8
Jilin,China,43.6661,126.1923,58,10-2-2020,13,1
Jilin,China,43.6661,126.1923,58,11-2-2020,18,5
Jilin,China,43.6661,126.1923,58,12-2-2020,22,4
Jilin,China,43.6661,126.1923,58,13-2-2020,24,2
Jilin,China,43.6661,126.1923,58,14-2-2020,25,1
Jilin,China,43.6661,126.1923,58,15-2-2020,26,1
Jilin,China,43.6661,126.1923,58,16-2-2020,30,4
Jilin,China,43.6661,126.1923,58,17-2-2020,34,4
Jilin,China,43.6661,126.1923,58,18-2-2020,36,2
Jilin,China,43.6661,126.1923,58,19-2-2020,37,1
Jilin,China,43.6661,126.1923,58,20-2-2020,43,6
Jilin,China,43.6661,126.1923,58,21-2-2020,45,2
Jilin,China,43.6661,126.1923,58,22-2-2020,52,7
Jilin,China,43.6661,126.1923,58,23-2-2020,54,2
Jilin,China,43.6661,126.1923,58,24-2-2020,60,6
Jilin,China,43.6661,126.1923,58,25-2-2020,63,3
Jilin,China,43.6661,126.1923,58,26-2-2020,65,2
Jilin,China,43.6661,126.1923,58,27-2-2020,67,2
Jilin,China,43.6661,126.1923,58,28-2-2020,73,6
Jilin,China,43.6661,126.1923,58,29-2-2020,75,2
Jilin,China,43.6661,126.1923,58,1-3-2020,78,3
Jilin,China,43.6661,126.1923,58,2-3-2020,83,5
Jilin,China,43.6661,126.1923,58,3-3-2020,83,0
Jilin,China,43.6661,126.1923,58,4-3-2020,86,3
Jilin,China,43.6661,126.1923,58,5-3-2020,88,2
Jilin,China,43.6661,126.1923,58,6-3-2020,90,2
Jilin,China,43.6661,126.1923,58,7-3-2020,90,0
Jilin,China,43.6661,126.1923,58,8-3-2020,90,0
Jilin,China,43.6661,126.1923,58,9-3-2020,91,1
Jilin,China,43.6661,126.1923,58,10-3-2020,91,0
Jilin,China,43.6661,126.1923,58,11-3-2020,91,0
Jilin,China,43.6661,126.1923,58,12-3-2020,91,0
Jilin,China,43.6661,126.1923,58,13-3-2020,91,0
Jilin,China,43.6661,126.1923,58,14-3-2020,91,0
Jilin,China,43.6661,126.1923,58,15-3-2020,91,0
Jilin,China,43.6661,126.1923,58,16-3-2020,92,1
Jilin,China,43.6661,126.1923,58,17-3-2020,92,0
Jilin,China,43.6661,126.1923,58,18-3-2020,92,0
Jilin,China,43.6661,126.1923,58,19-3-2020,92,0
Jilin,China,43.6661,126.1923,58,20-3-2020,92,0
Jilin,China,43.6661,126.1923,58,21-3-2020,92,0
Jilin,China,43.6661,126.1923,58,22-3-2020,92,0
Jilin,China,43.6661,126.1923,58,23-3-2020,92,0
Jilin,China,43.6661,126.1923,58,24-3-2020,92,0
Jilin,China,43.6661,126.1923,58,25-3-2020,92,0
Jilin,China,43.6661,126.1923,58,26-3-2020,92,0
Jilin,China,43.6661,126.1923,58,27-3-2020,92,0
Jilin,China,43.6661,126.1923,58,28-3-2020,92,0
Jilin,China,43.6661,126.1923,58,29-3-2020,92,0
Jilin,China,43.6661,126.1923,58,30-3-2020,92,0
Jilin,China,43.6661,126.1923,58,31-3-2020,92,0
Jilin,China,43.6661,126.1923,58,1-4-2020,92,0
Jilin,China,43.6661,126.1923,58,2-4-2020,92,0
Jilin,China,43.6661,126.1923,58,3-4-2020,92,0
Jilin,China,43.6661,126.1923,58,4-4-2020,92,0
Jilin,China,43.6661,126.1923,58,5-4-2020,92,0
Jilin,China,43.6661,126.1923,58,6-4-2020,92,0
Jilin,China,43.6661,126.1923,58,7-4-2020,92,0
Jilin,China,43.6661,126.1923,58,8-4-2020,93,1
Jilin,China,43.6661,126.1923,58,9-4-2020,93,0
Jilin,China,43.6661,126.1923,58,10-4-2020,95,2
Jilin,China,43.6661,126.1923,58,11-4-2020,96,1
Jilin,China,43.6661,126.1923,58,12-4-2020,96,0
Jilin,China,43.6661,126.1923,58,13-4-2020,96,0
Liaoning,China,41.2956,122.6085,59,22-1-2020,0,0
Liaoning,China,41.2956,122.6085,59,23-1-2020,0,0
Liaoning,China,41.2956,122.6085,59,24-1-2020,0,0
Liaoning,China,41.2956,122.6085,59,25-1-2020,0,0
Liaoning,China,41.2956,122.6085,59,26-1-2020,0,0
Liaoning,China,41.2956,122.6085,59,27-1-2020,0,0
Liaoning,China,41.2956,122.6085,59,28-1-2020,0,0
Liaoning,China,41.2956,122.6085,59,29-1-2020,1,1
Liaoning,China,41.2956,122.6085,59,30-1-2020,1,0
Liaoning,China,41.2956,122.6085,59,31-1-2020,1,0
Liaoning,China,41.2956,122.6085,59,1-2-2020,1,0
Liaoning,China,41.2956,122.6085,59,2-2-2020,1,0
Liaoning,China,41.2956,122.6085,59,3-2-2020,1,0
Liaoning,China,41.2956,122.6085,59,4-2-2020,2,1
Liaoning,China,41.2956,122.6085,59,5-2-2020,4,2
Liaoning,China,41.2956,122.6085,59,6-2-2020,5,1
Liaoning,China,41.2956,122.6085,59,7-2-2020,7,2
Liaoning,China,41.2956,122.6085,59,8-2-2020,8,1
Liaoning,China,41.2956,122.6085,59,9-2-2020,12,4
Liaoning,China,41.2956,122.6085,59,10-2-2020,13,1
Liaoning,China,41.2956,122.6085,59,11-2-2020,19,6
Liaoning,China,41.2956,122.6085,59,12-2-2020,20,1
Liaoning,China,41.2956,122.6085,59,13-2-2020,22,2
Liaoning,China,41.2956,122.6085,59,14-2-2020,29,7
Liaoning,China,41.2956,122.6085,59,15-2-2020,31,2
Liaoning,China,41.2956,122.6085,59,16-2-2020,40,9
Liaoning,China,41.2956,122.6085,59,17-2-2020,43,3
Liaoning,China,41.2956,122.6085,59,18-2-2020,53,10
Liaoning,China,41.2956,122.6085,59,19-2-2020,55,2
Liaoning,China,41.2956,122.6085,59,20-2-2020,59,4
Liaoning,China,41.2956,122.6085,59,21-2-2020,61,2
Liaoning,China,41.2956,122.6085,59,22-2-2020,66,5
Liaoning,China,41.2956,122.6085,59,23-2-2020,73,7
Liaoning,China,41.2956,122.6085,59,24-2-2020,80,7
Liaoning,China,41.2956,122.6085,59,25-2-2020,83,3
Liaoning,China,41.2956,122.6085,59,26-2-2020,88,5
Liaoning,China,41.2956,122.6085,59,27-2-2020,93,5
Liaoning,China,41.2956,122.6085,59,28-2-2020,93,0
Liaoning,China,41.2956,122.6085,59,29-2-2020,96,3
Liaoning,China,41.2956,122.6085,59,1-3-2020,103,7
Liaoning,China,41.2956,122.6085,59,2-3-2020,103,0
Liaoning,China,41.2956,122.6085,59,3-3-2020,106,3
Liaoning,China,41.2956,122.6085,59,4-3-2020,106,0
Liaoning,China,41.2956,122.6085,59,5-3-2020,106,0
Liaoning,China,41.2956,122.6085,59,6-3-2020,106,0
Liaoning,China,41.2956,122.6085,59,7-3-2020,107,1
